row	case	u	parameter	cell	kind	left_fold_source	right_fold_source	left_fold_used	right_fold_used	a	b	nr	subdivisions	angular	mu0_grad	muhalf_grad	accepted_nodes	rejected_nodes	cell_ok	mu0_partial_sum	muhalf_partial_sum
17	caustic-cross	0	a	10	empty	0	0	0	0	1.2330836802811773	1.2990013190433436	128	1	128	0	0	0	0	1	-2.1486659780094786	-2.4898489731845723
17	caustic-cross	0	a	11	empty	0	1	0	1	1.2990013190433436	1.4027942668116613	128	1	128	0	0	0	0	1	-2.1486659780094786	-2.4898489731845723
17	caustic-cross	0	a	12	arcs	1	1	1	1	1.4027942668116613	1.4148028287947072	128	1	128	-0.86142228228036055	-0.86136515871237651	128	0	1	-2.1486659780094786	-2.4898489731845723
17	caustic-cross	0	a	13	empty	1	0	1	0	1.4148028287947072	1.6585311203645845	128	1	128	0	0	0	0	1	-2.1486659780094786	-2.4898489731845723
17	caustic-cross	0	a	0	empty	0	1	0	1	0	0.55440951894073376	256	1	128	0	0	0	0	1	-2.2764303811324558	-2.5682894580743358
17	caustic-cross	0	a	1	arcs	1	1	1	1	0.55440951894073376	0.56266096077992589	256	1	128	0.31173978050284445	0.31172899916720559	256	0	1	-2.2764303811324558	-2.5682894580743358
17	caustic-cross	0	a	2	empty	1	0	1	0	0.56266096077992589	0.67004418472761151	256	1	128	0	0	0	0	1	-2.2764303811324558	-2.5682894580743358
17	caustic-cross	0	a	3	empty	0	0	0	0	0.67004418472761151	0.81649658092772603	256	1	128	0	0	0	0	1	-2.2764303811324558	-2.5682894580743358
17	caustic-cross	0	a	4	empty	0	0	0	0	0.81649658092772603	0.83746378957463308	256	1	128	0	0	0	0	1	-2.2764303811324558	-2.5682894580743358
17	caustic-cross	0	a	5	arcs	0	0	0	0	0.83746378957463308	0.84972672439230301	256	1	128	44.519528457709782	49.373919161662251	256	0	1	-2.2764303811324558	-2.5682894580743358
17	caustic-cross	0	a	6	arcs	0	0	0	0	0.84972672439230301	0.85720378575239498	256	1	128	16.067805719503465	9.297487337865098	256	0	1	-2.2764303811324558	-2.5682894580743358
17	caustic-cross	0	a	7	arcs	0	1	0	1	0.85720378575239498	0.88965961535403337	256	1	128	-62.314082065430178	-60.690059803373707	256	0	1	-2.2764303811324558	-2.5682894580743358
17	caustic-cross	0	a	8	empty	1	0	1	0	0.88965961535403337	1	256	1	128	0	0	0	0	1	-2.2764303811324558	-2.5682894580743358
17	caustic-cross	0	a	9	empty	0	0	0	0	1	1.2330836802811773	256	1	128	0	0	0	0	1	-2.2764303811324558	-2.5682894580743358
17	caustic-cross	0	a	10	empty	0	0	0	0	1.2330836802811773	1.2990013190433436	256	1	128	0	0	0	0	1	-2.2764303811324558	-2.5682894580743358
17	caustic-cross	0	a	11	empty	0	1	0	1	1.2990013190433436	1.4027942668116613	256	1	128	0	0	0	0	1	-2.2764303811324558	-2.5682894580743358
17	caustic-cross	0	a	12	arcs	1	1	1	1	1.4027942668116613	1.4148028287947072	256	1	128	-0.8614222734183723	-0.86136515339518349	256	0	1	-2.2764303811324558	-2.5682894580743358
17	caustic-cross	0	a	13	empty	1	0	1	0	1.4148028287947072	1.6585311203645845	256	1	128	0	0	0	0	1	-2.2764303811324558	-2.5682894580743358
17	caustic-cross	0	a	0	empty	0	1	0	1	0	0.55440951894073376	512	1	128	0	0	0	0	1	-2.340497475857692	-2.6071768611754456
17	caustic-cross	0	a	1	arcs	1	1	1	1	0.55440951894073376	0.56266096077992589	512	1	128	0.31173977946356807	0.31172899854363989	512	0	1	-2.340497475857692	-2.6071768611754456
17	caustic-cross	0	a	2	empty	1	0	1	0	0.56266096077992589	0.67004418472761151	512	1	128	0	0	0	0	1	-2.340497475857692	-2.6071768611754456
17	caustic-cross	0	a	3	empty	0	0	0	0	0.67004418472761151	0.81649658092772603	512	1	128	0	0	0	0	1	-2.340497475857692	-2.6071768611754456
17	caustic-cross	0	a	4	empty	0	0	0	0	0.81649658092772603	0.83746378957463308	512	1	128	0	0	0	0	1	-2.340497475857692	-2.6071768611754456
17	caustic-cross	0	a	5	arcs	0	0	0	0	0.83746378957463308	0.84972672439230301	512	1	128	44.552882970547429	49.393931869364835	512	0	1	-2.340497475857692	-2.6071768611754456
17	caustic-cross	0	a	6	arcs	0	0	0	0	0.84972672439230301	0.85720378575239498	512	1	128	16.067805719503461	9.2974873377749336	512	0	1	-2.340497475857692	-2.6071768611754456
17	caustic-cross	0	a	7	arcs	0	1	0	1	0.85720378575239498	0.88965961535403337	512	1	128	-62.411503705959774	-60.748959933867269	512	0	1	-2.340497475857692	-2.6071768611754456
17	caustic-cross	0	a	8	empty	1	0	1	0	0.88965961535403337	1	512	1	128	0	0	0	0	1	-2.340497475857692	-2.6071768611754456
17	caustic-cross	0	a	9	empty	0	0	0	0	1	1.2330836802811773	512	1	128	0	0	0	0	1	-2.340497475857692	-2.6071768611754456
17	caustic-cross	0	a	10	empty	0	0	0	0	1.2330836802811773	1.2990013190433436	512	1	128	0	0	0	0	1	-2.340497475857692	-2.6071768611754456
17	caustic-cross	0	a	11	empty	0	1	0	1	1.2990013190433436	1.4027942668116613	512	1	128	0	0	0	0	1	-2.340497475857692	-2.6071768611754456
17	caustic-cross	0	a	12	arcs	1	1	1	1	1.4027942668116613	1.4148028287947072	512	1	128	-0.86142223941237361	-0.8613651329915839	512	0	1	-2.340497475857692	-2.6071768611754456
17	caustic-cross	0	a	13	empty	1	0	1	0	1.4148028287947072	1.6585311203645845	512	1	128	0	0	0	0	1	-2.340497475857692	-2.6071768611754456
17	caustic-cross	0	a	0	empty	0	1	0	1	0	0.55440951894073376	1024	1	128	0	0	0	0	1	-2.3725775830321694	-2.6265369666114027
17	caustic-cross	0	a	1	arcs	1	1	1	1	0.55440951894073376	0.56266096077992589	1024	1	128	0.31173977293051036	0.31172899462380488	1024	0	1	-2.3725775830321694	-2.6265369666114027
17	caustic-cross	0	a	2	empty	1	0	1	0	0.56266096077992589	0.67004418472761151	1024	1	128	0	0	0	0	1	-2.3725775830321694	-2.6265369666114027
17	caustic-cross	0	a	3	empty	0	0	0	0	0.67004418472761151	0.81649658092772603	1024	1	128	0	0	0	0	1	-2.3725775830321694	-2.6265369666114027
17	caustic-cross	0	a	4	empty	0	0	0	0	0.81649658092772603	0.83746378957463308	1024	1	128	0	0	0	0	1	-2.3725775830321694	-2.6265369666114027
17	caustic-cross	0	a	5	arcs	0	0	0	0	0.83746378957463308	0.84972672439230301	1024	1	128	44.569584651450093	49.403952877906434	1024	0	1	-2.3725775830321694	-2.6265369666114027
17	caustic-cross	0	a	6	arcs	0	0	0	0	0.84972672439230301	0.85720378575239498	1024	1	128	16.067805719503461	9.2974873377749621	1024	0	1	-2.3725775830321694	-2.6265369666114027
17	caustic-cross	0	a	7	arcs	0	1	0	1	0.85720378575239498	0.88965961535403337	1024	1	128	-62.46028562473434	-60.778341126263307	1024	0	1	-2.3725775830321694	-2.6265369666114027
17	caustic-cross	0	a	8	empty	1	0	1	0	0.88965961535403337	1	1024	1	128	0	0	0	0	1	-2.3725775830321694	-2.6265369666114027
17	caustic-cross	0	a	9	empty	0	0	0	0	1	1.2330836802811773	1024	1	128	0	0	0	0	1	-2.3725775830321694	-2.6265369666114027
17	caustic-cross	0	a	10	empty	0	0	0	0	1.2330836802811773	1.2990013190433436	1024	1	128	0	0	0	0	1	-2.3725775830321694	-2.6265369666114027
17	caustic-cross	0	a	11	empty	0	1	0	1	1.2990013190433436	1.4027942668116613	1024	1	128	0	0	0	0	1	-2.3725775830321694	-2.6265369666114027
17	caustic-cross	0	a	12	arcs	1	1	1	1	1.4027942668116613	1.4148028287947072	1024	1	128	-0.86142210218189608	-0.86136505065329816	1024	0	1	-2.3725775830321694	-2.6265369666114027
17	caustic-cross	0	a	13	empty	1	0	1	0	1.4148028287947072	1.6585311203645845	1024	1	128	0	0	0	0	1	-2.3725775830321694	-2.6265369666114027
99	rand035	0	X	0	empty	0	0	0	0	0	0.88710447273576554	48	1	128	0	0	0	0	1	17.050556765622332	16.923058263747237
99	rand035	0	X	1	empty	0	1	0	1	0.88710447273576554	0.88716938242769516	48	1	128	0	0	0	0	1	17.050556765622332	16.923058263747237
99	rand035	0	X	2	arcs	1	0	1	0	0.88716938242769516	0.88723369079252823	48	1	128	-0.44226714555737723	-0.27833380789248596	48	0	1	17.050556765622332	16.923058263747237
99	rand035	0	X	3	arcs	0	1	0	1	0.88723369079252823	0.95630209345982764	48	1	128	8.9715199109081087	8.7422478778688681	48	0	1	17.050556765622332	16.923058263747237
99	rand035	0	X	4	empty	1	0	1	0	0.95630209345982764	0.98978667263356568	48	1	128	0	0	0	0	1	17.050556765622332	16.923058263747237
99	rand035	0	X	5	empty	0	0	0	0	0.98978667263356568	0.98978737686990848	48	1	128	0	0	0	0	1	17.050556765622332	16.923058263747237
99	rand035	0	X	6	empty	0	0	0	0	0.98978737686990848	0.9999999892831799	48	1	128	0	0	0	0	1	17.050556765622332	16.923058263747237
99	rand035	0	X	7	empty	0	1	0	1	0.9999999892831799	1.04569464696713	48	1	128	0	0	0	0	1	17.050556765622332	16.923058263747237
99	rand035	0	X	8	arcs	1	1	1	1	1.04569464696713	1.1271804457293775	48	1	128	8.5213040002716003	8.4591441937708538	48	0	1	17.050556765622332	16.923058263747237
99	rand035	0	X	9	empty	1	0	1	0	1.1271804457293775	3.035303804422572	48	1	128	0	0	0	0	1	17.050556765622332	16.923058263747237
99	rand035	0	X	10	empty	0	1	0	1	3.035303804422572	3.0353038119173275	48	1	128	0	0	0	0	1	17.050556765622332	16.923058263747237
99	rand035	0	X	11	arcs	1	1	1	1	3.0353038119173275	3.0353038123352656	48	1	128	1.1192497717772871e-17	1.1141488637355049e-17	48	0	1	17.050556765622332	16.923058263747237
99	rand035	0	X	12	empty	1	0	1	0	3.0353038123352656	3.3562078044611949	48	1	128	0	0	0	0	1	17.050556765622332	16.923058263747237
99	rand035	0	X	0	empty	0	0	0	0	0	0.88710447273576554	80	4	256	0	0	0	0	1	17.042609866105625	16.918290124037206
99	rand035	0	X	1	empty	0	1	0	1	0.88710447273576554	0.88716938242769516	80	4	256	0	0	0	0	1	17.042609866105625	16.918290124037206
99	rand035	0	X	2	arcs	1	0	1	0	0.88716938242769516	0.88723369079252823	80	4	256	-0.44226713206013141	-0.27833379979413847	320	0	1	17.042609866105625	16.918290124037206
99	rand035	0	X	3	arcs	0	1	0	1	0.88723369079252823	0.95630209345982764	80	4	256	8.963572998671161	8.7374797305266974	320	0	1	17.042609866105625	16.918290124037206
99	rand035	0	X	4	empty	1	0	1	0	0.95630209345982764	0.98978667263356568	80	4	256	0	0	0	0	1	17.042609866105625	16.918290124037206
99	rand035	0	X	5	empty	0	0	0	0	0.98978667263356568	0.98978737686990848	80	4	256	0	0	0	0	1	17.042609866105625	16.918290124037206
99	rand035	0	X	6	empty	0	0	0	0	0.98978737686990848	0.9999999892831799	80	4	256	0	0	0	0	1	17.042609866105625	16.918290124037206
99	rand035	0	X	7	empty	0	1	0	1	0.9999999892831799	1.04569464696713	80	4	256	0	0	0	0	1	17.042609866105625	16.918290124037206
99	rand035	0	X	8	arcs	1	1	1	1	1.04569464696713	1.1271804457293775	80	4	256	8.5213039994945952	8.4591441933046454	320	0	1	17.042609866105625	16.918290124037206
99	rand035	0	X	9	empty	1	0	1	0	1.1271804457293775	3.035303804422572	80	4	256	0	0	0	0	1	17.042609866105625	16.918290124037206
99	rand035	0	X	10	empty	0	1	0	1	3.035303804422572	3.0353038119173275	80	4	256	0	0	0	0	1	17.042609866105625	16.918290124037206
99	rand035	0	X	11	arcs	1	1	1	1	3.0353038119173275	3.0353038123352656	80	4	256	1.108744238100403e-17	1.1078390092175562e-17	320	0	1	17.042609866105625	16.918290124037206
99	rand035	0	X	12	empty	1	0	1	0	3.0353038123352656	3.3562078044611949	80	4	256	0	0	0	0	1	17.042609866105625	16.918290124037206
99	rand035	0	X	0	empty	0	0	0	0	0	0.88710447273576554	112	8	512	0	0	0	0	1	17.042609608664794	16.918289969572701
99	rand035	0	X	1	empty	0	1	0	1	0.88710447273576554	0.88716938242769516	112	8	512	0	0	0	0	1	17.042609608664794	16.918289969572701
99	rand035	0	X	2	arcs	1	0	1	0	0.88716938242769516	0.88723369079252823	112	8	512	-0.44226711263139223	-0.27833378813689497	896	0	1	17.042609608664794	16.918289969572701
99	rand035	0	X	3	arcs	0	1	0	1	0.88723369079252823	0.95630209345982764	112	8	512	8.963572724001617	8.7374795657249678	896	0	1	17.042609608664794	16.918289969572701
99	rand035	0	X	4	empty	1	0	1	0	0.95630209345982764	0.98978667263356568	112	8	512	0	0	0	0	1	17.042609608664794	16.918289969572701
99	rand035	0	X	5	empty	0	0	0	0	0.98978667263356568	0.98978737686990848	112	8	512	0	0	0	0	1	17.042609608664794	16.918289969572701
99	rand035	0	X	6	empty	0	0	0	0	0.98978737686990848	0.9999999892831799	112	8	512	0	0	0	0	1	17.042609608664794	16.918289969572701
99	rand035	0	X	7	empty	0	1	0	1	0.9999999892831799	1.04569464696713	112	8	512	0	0	0	0	1	17.042609608664794	16.918289969572701
99	rand035	0	X	8	arcs	1	1	1	1	1.04569464696713	1.1271804457293775	112	8	512	8.5213039972945683	8.4591441919846293	896	0	1	17.042609608664794	16.918289969572701
99	rand035	0	X	9	empty	1	0	1	0	1.1271804457293775	3.035303804422572	112	8	512	0	0	0	0	1	17.042609608664794	16.918289969572701
99	rand035	0	X	10	empty	0	1	0	1	3.035303804422572	3.0353038119173275	112	8	512	0	0	0	0	1	17.042609608664794	16.918289969572701
99	rand035	0	X	11	arcs	1	1	1	1	3.0353038119173275	3.0353038123352656	112	8	512	1.1072809586737915e-17	1.1069617333625377e-17	896	0	1	17.042609608664794	16.918289969572701
99	rand035	0	X	12	empty	1	0	1	0	3.0353038123352656	3.3562078044611949	112	8	512	0	0	0	0	1	17.042609608664794	16.918289969572701
99	rand035	0	X	0	empty	0	0	0	0	0	0.88710447273576554	112	8	1024	0	0	0	0	1	17.042609608664794	16.918289969572701
99	rand035	0	X	1	empty	0	1	0	1	0.88710447273576554	0.88716938242769516	112	8	1024	0	0	0	0	1	17.042609608664794	16.918289969572701
99	rand035	0	X	2	arcs	1	0	1	0	0.88716938242769516	0.88723369079252823	112	8	1024	-0.44226711263139223	-0.27833378813689497	896	0	1	17.042609608664794	16.918289969572701
99	rand035	0	X	3	arcs	0	1	0	1	0.88723369079252823	0.95630209345982764	112	8	1024	8.963572724001617	8.7374795657249678	896	0	1	17.042609608664794	16.918289969572701
99	rand035	0	X	4	empty	1	0	1	0	0.95630209345982764	0.98978667263356568	112	8	1024	0	0	0	0	1	17.042609608664794	16.918289969572701
99	rand035	0	X	5	empty	0	0	0	0	0.98978667263356568	0.98978737686990848	112	8	1024	0	0	0	0	1	17.042609608664794	16.918289969572701
99	rand035	0	X	6	empty	0	0	0	0	0.98978737686990848	0.9999999892831799	112	8	1024	0	0	0	0	1	17.042609608664794	16.918289969572701
99	rand035	0	X	7	empty	0	1	0	1	0.9999999892831799	1.04569464696713	112	8	1024	0	0	0	0	1	17.042609608664794	16.918289969572701
99	rand035	0	X	8	arcs	1	1	1	1	1.04569464696713	1.1271804457293775	112	8	1024	8.5213039972945683	8.4591441919846293	896	0	1	17.042609608664794	16.918289969572701
99	rand035	0	X	9	empty	1	0	1	0	1.1271804457293775	3.035303804422572	112	8	1024	0	0	0	0	1	17.042609608664794	16.918289969572701
99	rand035	0	X	10	empty	0	1	0	1	3.035303804422572	3.0353038119173275	112	8	1024	0	0	0	0	1	17.042609608664794	16.918289969572701
99	rand035	0	X	11	arcs	1	1	1	1	3.0353038119173275	3.0353038123352656	112	8	1024	1.1072809586737915e-17	1.1069617333625377e-17	896	0	1	17.042609608664794	16.918289969572701
99	rand035	0	X	12	empty	1	0	1	0	3.0353038123352656	3.3562078044611949	112	8	1024	0	0	0	0	1	17.042609608664794	16.918289969572701
99	rand035	0	Y	0	empty	0	0	0	0	0	0.88710447273576554	48	1	128	0	0	0	0	1	36.026998467733186	35.757600349017281
99	rand035	0	Y	1	empty	0	1	0	1	0.88710447273576554	0.88716938242769516	48	1	128	0	0	0	0	1	36.026998467733186	35.757600349017281
99	rand035	0	Y	2	arcs	1	0	1	0	0.88716938242769516	0.88723369079252823	48	1	128	-0.93448894388254311	-0.58810578356771415	48	0	1	36.026998467733186	35.757600349017281
99	rand035	0	Y	3	arcs	0	1	0	1	0.88723369079252823	0.95630209345982764	48	1	128	18.956384540817638	18.471943918590711	48	0	1	36.026998467733186	35.757600349017281
99	rand035	0	Y	4	empty	1	0	1	0	0.95630209345982764	0.98978667263356568	48	1	128	0	0	0	0	1	36.026998467733186	35.757600349017281
99	rand035	0	Y	5	empty	0	0	0	0	0.98978667263356568	0.98978737686990848	48	1	128	0	0	0	0	1	36.026998467733186	35.757600349017281
99	rand035	0	Y	6	empty	0	0	0	0	0.98978737686990848	0.9999999892831799	48	1	128	0	0	0	0	1	36.026998467733186	35.757600349017281
99	rand035	0	Y	7	empty	0	1	0	1	0.9999999892831799	1.04569464696713	48	1	128	0	0	0	0	1	36.026998467733186	35.757600349017281
99	rand035	0	Y	8	arcs	1	1	1	1	1.04569464696713	1.1271804457293775	48	1	128	18.00510287079809	17.873762213994283	48	0	1	36.026998467733186	35.757600349017281
99	rand035	0	Y	9	empty	1	0	1	0	1.1271804457293775	3.035303804422572	48	1	128	0	0	0	0	1	36.026998467733186	35.757600349017281
99	rand035	0	Y	10	empty	0	1	0	1	3.035303804422572	3.0353038119173275	48	1	128	0	0	0	0	1	36.026998467733186	35.757600349017281
99	rand035	0	Y	11	arcs	1	1	1	1	3.0353038119173275	3.0353038123352656	48	1	128	6.0686465225845982e-19	6.0145455248250571e-19	48	0	1	36.026998467733186	35.757600349017281
99	rand035	0	Y	12	empty	1	0	1	0	3.0353038123352656	3.3562078044611949	48	1	128	0	0	0	0	1	36.026998467733186	35.757600349017281
99	rand035	0	Y	0	empty	0	0	0	0	0	0.88710447273576554	80	4	256	0	0	0	0	1	36.010207056001128	35.747525501978032
99	rand035	0	Y	1	empty	0	1	0	1	0.88710447273576554	0.88716938242769516	80	4	256	0	0	0	0	1	36.010207056001128	35.747525501978032
99	rand035	0	Y	2	arcs	1	0	1	0	0.88716938242769516	0.88723369079252823	80	4	256	-0.93448891536351986	-0.58810576645630019	320	0	1	36.010207056001128	35.747525501978032
99	rand035	0	Y	3	arcs	0	1	0	1	0.88723369079252823	0.95630209345982764	80	4	256	18.939593102208327	18.461869055425126	320	0	1	36.010207056001128	35.747525501978032
99	rand035	0	Y	4	empty	1	0	1	0	0.95630209345982764	0.98978667263356568	80	4	256	0	0	0	0	1	36.010207056001128	35.747525501978032
99	rand035	0	Y	5	empty	0	0	0	0	0.98978667263356568	0.98978737686990848	80	4	256	0	0	0	0	1	36.010207056001128	35.747525501978032
99	rand035	0	Y	6	empty	0	0	0	0	0.98978737686990848	0.9999999892831799	80	4	256	0	0	0	0	1	36.010207056001128	35.747525501978032
99	rand035	0	Y	7	empty	0	1	0	1	0.9999999892831799	1.04569464696713	80	4	256	0	0	0	0	1	36.010207056001128	35.747525501978032
99	rand035	0	Y	8	arcs	1	1	1	1	1.04569464696713	1.1271804457293775	80	4	256	18.005102869156318	17.873762213009208	320	0	1	36.010207056001128	35.747525501978032
99	rand035	0	Y	9	empty	1	0	1	0	1.1271804457293775	3.035303804422572	80	4	256	0	0	0	0	1	36.010207056001128	35.747525501978032
99	rand035	0	Y	10	empty	0	1	0	1	3.035303804422572	3.0353038119173275	80	4	256	0	0	0	0	1	36.010207056001128	35.747525501978032
99	rand035	0	Y	11	arcs	1	1	1	1	3.0353038119173275	3.0353038123352656	80	4	256	5.9587310102221973e-19	5.9485279231166087e-19	320	0	1	36.010207056001128	35.747525501978032
99	rand035	0	Y	12	empty	1	0	1	0	3.0353038123352656	3.3562078044611949	80	4	256	0	0	0	0	1	36.010207056001128	35.747525501978032
99	rand035	0	Y	0	empty	0	0	0	0	0	0.88710447273576554	112	8	512	0	0	0	0	1	36.010206512041186	35.747525175602057
99	rand035	0	Y	1	empty	0	1	0	1	0.88710447273576554	0.88716938242769516	112	8	512	0	0	0	0	1	36.010206512041186	35.747525175602057
99	rand035	0	Y	2	arcs	1	0	1	0	0.88716938242769516	0.88723369079252823	112	8	512	-0.93448887431153993	-0.58810574182511222	896	0	1	36.010206512041186	35.747525175602057
99	rand035	0	Y	3	arcs	0	1	0	1	0.88723369079252823	0.95630209345982764	112	8	512	18.939592521844958	18.461868707207095	896	0	1	36.010206512041186	35.747525175602057
99	rand035	0	Y	4	empty	1	0	1	0	0.95630209345982764	0.98978667263356568	112	8	512	0	0	0	0	1	36.010206512041186	35.747525175602057
99	rand035	0	Y	5	empty	0	0	0	0	0.98978667263356568	0.98978737686990848	112	8	512	0	0	0	0	1	36.010206512041186	35.747525175602057
99	rand035	0	Y	6	empty	0	0	0	0	0.98978737686990848	0.9999999892831799	112	8	512	0	0	0	0	1	36.010206512041186	35.747525175602057
99	rand035	0	Y	7	empty	0	1	0	1	0.9999999892831799	1.04569464696713	112	8	512	0	0	0	0	1	36.010206512041186	35.747525175602057
99	rand035	0	Y	8	arcs	1	1	1	1	1.04569464696713	1.1271804457293775	112	8	512	18.005102864507769	17.873762210220079	896	0	1	36.010206512041186	35.747525175602057
99	rand035	0	Y	9	empty	1	0	1	0	1.1271804457293775	3.035303804422572	112	8	512	0	0	0	0	1	36.010206512041186	35.747525175602057
99	rand035	0	Y	10	empty	0	1	0	1	3.035303804422572	3.0353038119173275	112	8	512	0	0	0	0	1	36.010206512041186	35.747525175602057
99	rand035	0	Y	11	arcs	1	1	1	1	3.0353038119173275	3.0353038123352656	112	8	512	5.9442777681074694e-19	5.9398629781355843e-19	896	0	1	36.010206512041186	35.747525175602057
99	rand035	0	Y	12	empty	1	0	1	0	3.0353038123352656	3.3562078044611949	112	8	512	0	0	0	0	1	36.010206512041186	35.747525175602057
99	rand035	0	Y	0	empty	0	0	0	0	0	0.88710447273576554	112	8	1024	0	0	0	0	1	36.010206512041186	35.747525175602057
99	rand035	0	Y	1	empty	0	1	0	1	0.88710447273576554	0.88716938242769516	112	8	1024	0	0	0	0	1	36.010206512041186	35.747525175602057
99	rand035	0	Y	2	arcs	1	0	1	0	0.88716938242769516	0.88723369079252823	112	8	1024	-0.93448887431153993	-0.58810574182511222	896	0	1	36.010206512041186	35.747525175602057
99	rand035	0	Y	3	arcs	0	1	0	1	0.88723369079252823	0.95630209345982764	112	8	1024	18.939592521844958	18.461868707207095	896	0	1	36.010206512041186	35.747525175602057
99	rand035	0	Y	4	empty	1	0	1	0	0.95630209345982764	0.98978667263356568	112	8	1024	0	0	0	0	1	36.010206512041186	35.747525175602057
99	rand035	0	Y	5	empty	0	0	0	0	0.98978667263356568	0.98978737686990848	112	8	1024	0	0	0	0	1	36.010206512041186	35.747525175602057
99	rand035	0	Y	6	empty	0	0	0	0	0.98978737686990848	0.9999999892831799	112	8	1024	0	0	0	0	1	36.010206512041186	35.747525175602057
99	rand035	0	Y	7	empty	0	1	0	1	0.9999999892831799	1.04569464696713	112	8	1024	0	0	0	0	1	36.010206512041186	35.747525175602057
99	rand035	0	Y	8	arcs	1	1	1	1	1.04569464696713	1.1271804457293775	112	8	1024	18.005102864507769	17.873762210220079	896	0	1	36.010206512041186	35.747525175602057
99	rand035	0	Y	9	empty	1	0	1	0	1.1271804457293775	3.035303804422572	112	8	1024	0	0	0	0	1	36.010206512041186	35.747525175602057
99	rand035	0	Y	10	empty	0	1	0	1	3.035303804422572	3.0353038119173275	112	8	1024	0	0	0	0	1	36.010206512041186	35.747525175602057
99	rand035	0	Y	11	arcs	1	1	1	1	3.0353038119173275	3.0353038123352656	112	8	1024	5.9442777681074694e-19	5.9398629781355843e-19	896	0	1	36.010206512041186	35.747525175602057
99	rand035	0	Y	12	empty	1	0	1	0	3.0353038123352656	3.3562078044611949	112	8	1024	0	0	0	0	1	36.010206512041186	35.747525175602057
100	rand035	0.5	X	0	empty	0	0	0	0	0	0.88710447273576554	48	1	128	0	0	0	0	1	17.050556765622332	16.923058263747237
100	rand035	0.5	X	1	empty	0	1	0	1	0.88710447273576554	0.88716938242769516	48	1	128	0	0	0	0	1	17.050556765622332	16.923058263747237
100	rand035	0.5	X	2	arcs	1	0	1	0	0.88716938242769516	0.88723369079252823	48	1	128	-0.44226714555737723	-0.27833380789248596	48	0	1	17.050556765622332	16.923058263747237
100	rand035	0.5	X	3	arcs	0	1	0	1	0.88723369079252823	0.95630209345982764	48	1	128	8.9715199109081087	8.7422478778688681	48	0	1	17.050556765622332	16.923058263747237
100	rand035	0.5	X	4	empty	1	0	1	0	0.95630209345982764	0.98978667263356568	48	1	128	0	0	0	0	1	17.050556765622332	16.923058263747237
100	rand035	0.5	X	5	empty	0	0	0	0	0.98978667263356568	0.98978737686990848	48	1	128	0	0	0	0	1	17.050556765622332	16.923058263747237
100	rand035	0.5	X	6	empty	0	0	0	0	0.98978737686990848	0.9999999892831799	48	1	128	0	0	0	0	1	17.050556765622332	16.923058263747237
100	rand035	0.5	X	7	empty	0	1	0	1	0.9999999892831799	1.04569464696713	48	1	128	0	0	0	0	1	17.050556765622332	16.923058263747237
100	rand035	0.5	X	8	arcs	1	1	1	1	1.04569464696713	1.1271804457293775	48	1	128	8.5213040002716003	8.4591441937708538	48	0	1	17.050556765622332	16.923058263747237
100	rand035	0.5	X	9	empty	1	0	1	0	1.1271804457293775	3.035303804422572	48	1	128	0	0	0	0	1	17.050556765622332	16.923058263747237
100	rand035	0.5	X	10	empty	0	1	0	1	3.035303804422572	3.0353038119173275	48	1	128	0	0	0	0	1	17.050556765622332	16.923058263747237
100	rand035	0.5	X	11	arcs	1	1	1	1	3.0353038119173275	3.0353038123352656	48	1	128	1.1192497717772871e-17	1.1141488637355049e-17	48	0	1	17.050556765622332	16.923058263747237
